CustomerID,Name,Gender,Age,SignupDate,City,Country,Email,AnnualIncome,PurchaseAmount,LoyaltyTier,HasIQROutlier,Purchase_Is_Negative
CUST-01086,Michael Brown,Female,22,2024-02-12,Los Angeles,Canada,michael.brown1086@example.com,64713.43,186.9,Gold,False,False
CUST-01327,David Davis,Male,23,2021-04-25,San Antonio,Australia,david.davis1327@example.com,67073.19,215.27,Bronze,False,False
CUST-00746,Jennifer Moore,Male,35,2024-04-06,Houston,United Kingdom,,70985.15,38.8,Silver,False,False
CUST-01532,Thomas Anderson,Female,42,2024-11-15,Houston,Canada,thomas.anderson@@example..com,39150.27,200.85,Gold,False,False
CUST-00363,Robert Wilson,Male,62,,San Antonio,United Kingdom,robert.wilson363@example.com,51928.25,144.19,Silver,False,False
CUST-02000,Thomas Hernandez,Female,42,2022-03-04,Chicago,Australia,,51011.54,223.34,Silver,False,False
CUST-01801,Daniel Martinez,Male,25,2022-02-23,Chicago,Australia,,88893.96,-179.24,Silver,True,True
CUST-02795,Betty Martinez,Male,51,2023-11-12,Houston,United Kingdom,betty.martinez2795@example.com,62903.07,162.31,Silver,False,False
CUST-02927,Nancy Jackson,Female,55,2021-01-03,New York,Australia,nancy.jackson@@example..com,61885.19,33.2,Gold,False,False
CUST-00881,Daniel Martinez,Female,42,2022-12-26,Los Angeles,USA,daniel.martinez881@example.com,79215.73,50.13,Bronze,False,False
CUST-01903,Patricia Anderson,Female,35,2022-02-27,San Diego,Canada,patricia.anderson1903@example.com,50541.99,26.41,Silver,False,False
CUST-00123,Nancy Hernandez,Other,38,2021-01-25,Chicago,Australia,nancy.hernandez123@example.com,66798.73,144.19,Silver,False,False
CUST-02520,James Martinez,Female,48,2022-02-19,Chicago,Canada,james.martinez2520@example.com,65861.82,56.28,Gold,False,False
CUST-02030,Daniel Anderson,Male,45,2021-04-03,Dallas,United Kingdom,daniel.anderson2030@example.com,119743.15,219.91,Silver,True,False
CUST-02134,Charles Davis,Male,18,2022-08-25,San Antonio,Australia,charles.davis2134@example.com,45689.65,164.49,Bronze,False,False
CUST-01499,John Moore,Male,29,2021-04-02,Chicago,USA,john.moore1499@example.com,60187.33,131.83,Silver,False,False
CUST-00074,Nancy Thomas,Male,33,2024-05-12,Austin,USA,nancy.thomas74@example.com,37443.17,197.42,Gold,False,False
CUST-01933,John Davis,Male,23,2022-07-30,Austin,United Kingdom,john.davis1933@example.com,69844.08,243.92,Gold,False,False
CUST-02397,Jessica Rodriguez,Female,57,2023-03-12,Philadelphia,Canada,jessica.rodriguez2397@example.com,61885.19,8.57,Silver,False,False
CUST-00008,Karen Williams,Female,39,2021-12-24,Philadelphia,Canada,karen.williams8@example.com,31766.36,192.72,Bronze,False,False
CUST-00443,Charles Jackson,,18,2023-01-31,San Antonio,Australia,charles.jackson443@example.com,65938.36,225.13,Gold,False,False
CUST-00625,Joseph Garcia,Female,52,2021-11-30,Austin,Canada,joseph.garcia625@example.com,71041.7,167.37,Gold,False,False
CUST-00926,Lisa Moore,Male,29,2024-07-26,Houston,USA,lisa.moore926@example.com,90497.5,249.02,Bronze,False,False
CUST-00660,Thomas Thomas,Male,44,2024-07-24,Chicago,United Kingdom,thomas.thomas660@example.com,42427.2,260.37,Gold,False,False
CUST-01311,David Martinez,Male,50,2023-09-19,Phoenix,USA,david.martinez1311@example.com,33297.65,178.15,Bronze,False,False
CUST-00538,Matthew Garcia,Female,49,2021-08-11,New York,Canada,matthew.garcia538@example.com,56010.22,23.91,Gold,False,False
CUST-00157,Matthew Anderson,Female,34,2024-10-02,Dallas,United Kingdom,matthew.anderson157@example.com,50649.04,134.7,Bronze,False,False
CUST-00590,David Jones,Female,57,,Los Angeles,USA,david.jones590@example.com,73171.88,253.72,Gold,False,False
CUST-02217,Jessica Davis,Female,50,2023-05-31,San Antonio,United Kingdom,jessica.davis2217@example.com,91036.9,161.11,Gold,False,False
CUST-00541,David Thomas,Female,29,2021-12-12,San Antonio,Australia,david.thomas541@example.com,29588.97,330.35,Silver,False,False
CUST-02743,Patricia Anderson,Male,33,2021-06-16,Chicago,USA,patricia.anderson2743@example.com,63529.96,96.03,Bronze,False,False
CUST-00144,Richard Wilson,Male,59,2023-08-14,Phoenix,USA,richard.wilson144@example.com,50562.74,79.17,Silver,False,False
CUST-00736,Robert Gonzalez,Female,48,2023-12-11,Philadelphia,United Kingdom,robert.gonzalez736@example.com,20923.03,53.17,Gold,False,False
CUST-00438,Richard Moore,Male,57,2023-07-26,Chicago,USA,richard.moore438@example.com,52792.44,286.53,Gold,False,False
CUST-01052,Elizabeth Gonzalez,Male,17,2021-05-06,San Antonio,Canada,elizabeth.gonzalez1052@example.com,28472.04,193.38,Gold,False,False
CUST-01978,Betty Brown,Female,47,2024-05-26,Phoenix,USA,betty.brown1978@example.com,84667.37,211.33,Bronze,False,False
CUST-02544,Nancy Anderson,Male,39,2022-03-20,Dallas,United Kingdom,nancy.anderson2544@example.com,75932.13,106.86,Silver,False,False
CUST-02100,Charles Lopez,Female,17,2022-01-17,San Diego,Australia,charles.lopez2100@example.com,52007.7,144.19,Bronze,False,False
CUST-02350,John Rodriguez,Male,38,2024-10-11,New York,Australia,john.rodriguez2350@example.com,68879.64,155.07,Silver,False,False
CUST-00327,Michael Moore,Male,38,2023-11-27,San Antonio,USA,michael.moore327@example.com,81743.2,193.95,Bronze,False,False
CUST-01271,Sarah Martinez,Female,40,2022-01-03,Houston,Australia,sarah.martinez1271@example.com,39723.1,132.54,Silver,False,False
CUST-00908,Sarah Smith,Female,55,2023-07-29,Austin,Australia,sarah.smith908@example.com,51322.15,116.11,Gold,False,False
CUST-00890,Charles Martin,Female,44,2022-03-12,San Antonio,Australia,charles.martin890@example.com,38063.25,142.9,Bronze,False,False
CUST-00624,James Miller,Male,63,2024-12-28,Chicago,Australia,james.miller624@example.com,81116.97,46.15,Gold,False,False
CUST-00944,David Smith,Female,35,2023-04-23,Austin,Canada,david.smith944@example.com,40908.6,170.18,Bronze,False,False
CUST-01429,Susan Hernandez,Male,40,2021-03-04,Chicago,USA,susan.hernandez1429@example.com,56337.46,41.54,Bronze,False,False
CUST-01021,Joseph Thomas,Male,50,2024-12-28,Austin,Canada,joseph.thomas1021@example.com,79692.02,144.19,Silver,False,False
CUST-00976,David Williams,Male,62,2022-08-26,Philadelphia,United Kingdom,david.williams976@example.com,99399.44,174.07,Silver,False,False
CUST-00971,Karen Johnson,Other,42,2021-11-21,Philadelphia,USA,karen.johnson971@example.com,43599.13,201.28,Bronze,False,False
CUST-02667,Betty Rodriguez,Female,35,2024-01-18,Chicago,Canada,betty.rodriguez2667@example.com,25214.58,209.01,Bronze,False,False
CUST-00655,David Davis,Female,28,2023-08-30,Phoenix,USA,david.davis655@example.com,77908.64,5.99,Gold,False,False
CUST-01320,Daniel Miller,Female,24,2022-01-29,Dallas,United Kingdom,daniel.miller1320@example.com,76126.29,194.19,Gold,False,False
CUST-00146,James Jackson,Male,25,2024-02-09,Philadelphia,USA,james.jackson146@example.com,89019.0,47.25,Gold,False,False
CUST-00075,Nancy Rodriguez,Female,40,2021-06-16,Dallas,Australia,,47494.13,134.1,Gold,False,False
CUST-00816,Joseph Davis,Female,52,2023-07-13,Chicago,United Kingdom,joseph.davis816@example.com,76271.02,58.6,Silver,False,False
CUST-01804,Jessica Lopez,Male,24,2023-02-11,Los Angeles,Canada,jessica.lopez1804@example.com,63349.66,97.14,Bronze,False,False
CUST-02117,Mary Lopez,Male,24,2021-07-09,Houston,United Kingdom,mary.lopez2117@example.com,88633.66,94.54,Gold,False,False
CUST-01558,Susan Martin,Female,71,2024-08-18,Houston,United Kingdom,susan.martin1558@example.com,80591.78,56.28,Gold,False,False
CUST-01931,Mary Gonzalez,,64,2023-04-06,Houston,Canada,mary.gonzalez1931@example.com,91083.98,116.69,Silver,False,False
CUST-00838,Daniel Wilson,Male,28,2023-11-26,Chicago,USA,daniel.wilson838@example.com,30849.66,-188.56,Bronze,True,True
CUST-01296,Joseph Gonzalez,Female,20,2022-07-29,Houston,USA,joseph.gonzalez1296@example.com,27421.64,16.47,Silver,False,False
CUST-01850,Matthew Garcia,Female,36,2021-02-09,Chicago,USA,matthew.garcia1850@example.com,56919.35,224.46,Gold,False,False
CUST-02010,Patricia Taylor,Male,50,2022-10-27,Austin,Canada,patricia.taylor2010@example.com,37154.03,206.08,Bronze,False,False
CUST-00999,Karen Moore,Male,65,2021-07-07,San Diego,Australia,karen.moore999@example.com,82247.98,156.51,Bronze,False,False
CUST-00304,Michael Garcia,Male,16,2023-03-29,Chicago,Canada,,60275.32,183.92,Gold,False,False
CUST-00733,Michael Lopez,Female,52,2023-09-03,Chicago,USA,michael.lopez733@example.com,73638.41,157.41,Silver,False,False
CUST-00936,Linda Lopez,Male,73,2021-11-08,New York,Canada,linda.lopez936@example.com,61885.19,33.21,Bronze,False,False
CUST-02800,Jessica Thomas,Female,54,2022-06-18,Los Angeles,United Kingdom,jessica.thomas2800@example.com,66649.04,194.38,Bronze,False,False
CUST-01201,John Davis,Female,59,2022-05-31,San Diego,United Kingdom,john.davis1201@example.com,50325.28,144.19,Bronze,False,False
CUST-01407,Jessica Martinez,Female,61,2024-12-25,Chicago,United Kingdom,jessica.martinez1407@example.com,52047.71,102.11,Silver,False,False
CUST-00872,Karen Anderson,Male,49,2021-03-12,Phoenix,Canada,karen.anderson872@example.com,79024.15,146.04,Gold,False,False
CUST-00978,Jennifer Anderson,Other,39,2023-01-16,Chicago,United Kingdom,jennifer.anderson978@example.com,39615.35,63.7,Silver,False,False
CUST-02048,Robert Brown,Male,35,2023-10-29,San Antonio,United Kingdom,robert.brown2048@example.com,5000000.0,14.92,Gold,True,False
CUST-01618,Matthew Johnson,Female,57,2022-06-28,Los Angeles,Canada,matthew.johnson1618@example.com,73949.54,142.85,Silver,False,False
CUST-02819,Daniel Moore,Male,59,2021-03-11,San Antonio,United Kingdom,daniel.moore2819@example.com,48124.94,58.64,Gold,False,False
CUST-02536,Betty Johnson,Female,28,2024-05-10,New York,USA,betty.johnson2536@example.com,57205.28,144.19,Silver,False,False
CUST-01493,Charles Brown,Female,50,2022-01-01,Dallas,United Kingdom,charles.brown1493@example.com,68128.47,345.95,Gold,False,False
CUST-01072,Jessica Moore,Female,43,2023-11-20,Dallas,United Kingdom,jessica.moore1072@example.com,62095.33,99.01,Gold,False,False
CUST-00988,John Anderson,Female,16,2024-10-08,Dallas,United Kingdom,john.anderson988@example.com,61885.19,133.52,Gold,False,False
CUST-01940,Daniel Brown,Male,34,2022-05-26,Austin,Canada,daniel.brown1940@example.com,75231.48,80.21,Bronze,False,False
CUST-00317,Sarah Moore,Female,45,2022-12-26,Chicago,Australia,sarah.moore317@example.com,75690.53,168.65,Gold,False,False
CUST-01717,Matthew Miller,Female,27,2024-12-17,New York,United Kingdom,matthew.miller1717@example.com,61216.26,231.75,Gold,False,False
CUST-00149,Elizabeth Moore,,53,2022-06-11,Phoenix,Australia,elizabeth.moore149@example.com,46942.65,8.88,Bronze,False,False
CUST-02848,Nancy Martin,Other,45,2023-10-10,Dallas,United Kingdom,nancy.martin2848@example.com,88463.83,132.8,Silver,False,False
CUST-01720,Patricia Davis,Male,41,2021-01-20,New York,Canada,patricia.davis1720@example.com,53230.45,93.11,Bronze,False,False
CUST-00871,Jessica Johnson,Other,70,2024-10-18,Austin,USA,jessica.johnson871@example.com,39084.57,272.59,Silver,False,False
CUST-02076,Richard Gonzalez,Male,52,2022-01-28,San Antonio,Canada,richard.gonzalez2076@example.com,89972.52,194.77,Gold,False,False
CUST-00632,David Davis,Female,40,,Los Angeles,United Kingdom,david.davis632@example.com,91483.14,196.74,Bronze,False,False
CUST-01794,John Anderson,Female,50,2023-12-10,San Diego,Australia,john.anderson1794@example.com,65219.85,236.91,Silver,False,False
CUST-02213,Mary Williams,Male,39,2024-07-26,New York,Australia,mary.williams2213@example.com,56128.0,103.11,Gold,False,False
CUST-02824,Nancy Miller,Other,35,2021-05-30,Phoenix,Australia,nancy.miller2824@example.com,58263.74,149.5,Gold,False,False
CUST-00858,Jennifer Martinez,Other,51,2023-08-04,Austin,Canada,jennifer.martinez858@example.com,20849.92,89.3,Silver,False,False
CUST-02579,Lisa Gonzalez,Female,49,2022-04-05,San Antonio,Australia,lisa.gonzalez2579@example.com,999999999.0,268.68,Bronze,True,False
CUST-02592,Charles Lopez,Male,57,2022-02-03,Austin,USA,charles.lopez2592@example.com,72815.8,288.79,Gold,False,False
CUST-01185,Robert Rodriguez,Male,28,2021-02-06,Chicago,USA,robert.rodriguez1185@example.com,37289.04,112.71,Silver,False,False
CUST-02014,Daniel Rodriguez,Female,31,2024-06-07,New York,Canada,daniel.rodriguez2014@example.com,13749.4,292.74,Bronze,False,False
CUST-02464,Lisa Rodriguez,Female,16,2022-03-29,Los Angeles,Canada,lisa.rodriguez2464@example.com,65731.69,222.09,Silver,False,False
CUST-00003,Elizabeth Jones,Male,37,2021-01-22,New York,Australia,elizabeth.jones3@example.com,57653.91,176.29,Silver,False,False
CUST-01986,Nancy Garcia,Female,16,2023-11-29,New York,Canada,nancy.garcia1986@example.com,20391.43,251.68,Bronze,False,False
CUST-02370,James Anderson,Female,21,2023-05-09,San Antonio,USA,james.anderson2370@example.com,26760.86,90.37,Gold,False,False
CUST-00479,Betty Davis,Male,20,2024-10-07,Austin,Australia,betty.davis479@example.com,74635.83,53.53,Bronze,False,False
CUST-02813,James Rodriguez,Male,17,2024-06-09,San Diego,United Kingdom,james.rodriguez2813@example.com,38420.55,202.98,Gold,False,False
CUST-00747,Charles Anderson,Male,36,2021-08-07,Phoenix,USA,charles.anderson747@example.com,64555.07,38.94,Silver,False,False
CUST-02651,Patricia Davis,Female,51,2021-11-02,Dallas,Canada,,51559.23,112.78,Gold,False,False
CUST-02607,John Jones,Other,67,2021-08-04,San Diego,USA,john.jones2607@example.com,70135.09,167.59,Bronze,False,False
CUST-01191,Mary Garcia,Female,28,2022-05-26,Los Angeles,Australia,mary.garcia1191@example.com,32281.93,226.86,Gold,False,False
CUST-02893,Joseph Gonzalez,Male,40,2023-05-24,Austin,United Kingdom,joseph.gonzalez2893@example.com,61867.16,228.23,Bronze,False,False
CUST-01792,John Wilson,Male,40,2024-04-15,Dallas,United Kingdom,john.wilson1792@example.com,72929.78,49.69,Silver,False,False
CUST-00526,Daniel Miller,Male,41,2021-10-27,Houston,United Kingdom,daniel.miller526@example.com,42094.42,101.12,Bronze,False,False
CUST-02287,Michael Jackson,Female,41,2023-09-12,Houston,Canada,michael.jackson2287@example.com,54349.74,152.58,Silver,False,False
CUST-00164,James Miller,Male,49,2023-06-07,Phoenix,Australia,james.miller164@example.com,89240.45,94.95,Gold,False,False
CUST-00104,Thomas Martinez,Female,60,2023-06-25,Dallas,United Kingdom,thomas.martinez104@example.com,67061.18,177.77,Bronze,False,False
CUST-00782,Michael Taylor,Other,52,2024-12-26,Los Angeles,USA,michael.taylor782@example.com,86075.5,151.38,Gold,False,False
CUST-01597,Thomas Brown,Female,48,2024-05-29,Dallas,United Kingdom,thomas.brown1597@example.com,76952.63,143.79,Bronze,False,False
CUST-02825,Karen Miller,Male,59,2022-10-05,Chicago,United Kingdom,karen.miller2825@example.com,46687.5,55.34,Gold,False,False
CUST-00847,Matthew Martin,Male,30,2023-10-13,Austin,United Kingdom,matthew.martin847@example.com,79012.38,242.62,Bronze,False,False
CUST-01840,Matthew Davis,Female,46,2024-01-20,San Diego,United Kingdom,matthew.davis1840@example.com,75996.56,200.95,Gold,False,False
CUST-02780,David Moore,Male,16,2023-09-21,Phoenix,United Kingdom,david.moore2780@example.com,63212.41,282.58,Silver,False,False
CUST-02666,William Smith,Other,50,2024-06-25,Houston,Canada,william.smith2666@example.com,45582.54,105.47,Silver,False,False
CUST-02145,Joseph Thomas,Female,42,2021-03-30,San Antonio,Canada,joseph.thomas2145@example.com,51625.5,185.72,Gold,False,False
CUST-01686,Susan Anderson,Male,20,2024-11-06,San Diego,Canada,susan.anderson1686@example.com,32339.49,112.09,Gold,False,False
CUST-00530,Matthew Garcia,Other,37,2023-12-03,Houston,Australia,matthew.garcia530@example.com,76420.02,66.57,Bronze,False,False
CUST-00558,Elizabeth Martinez,Male,41,2024-05-08,Los Angeles,Canada,elizabeth.martinez558@example.com,38355.55,123.46,Bronze,False,False
CUST-02689,Jennifer Martinez,Female,32,2022-01-15,Chicago,Australia,jennifer.martinez2689@example.com,41909.73,81.13,Bronze,False,False
CUST-00894,Richard Martinez,Male,55,2024-10-17,Los Angeles,Australia,richard.martinez894@example.com,81771.0,168.23,Bronze,False,False
CUST-02871,Susan Rodriguez,Male,31,2022-08-15,San Antonio,United Kingdom,susan.rodriguez2871@example.com,38781.04,222.49,Bronze,False,False
CUST-02345,Patricia Moore,Male,46,2022-03-11,Philadelphia,USA,patricia.moore2345@example.com,71649.06,200.65,Bronze,False,False
CUST-02756,Richard Johnson,Female,29,2022-09-02,New York,Canada,richard.johnson2756@example.com,48275.04,27.37,Silver,False,False
CUST-02754,James Brown,Male,31,2024-04-09,Dallas,United Kingdom,james.brown2754@example.com,75587.54,387.14,Silver,True,False
CUST-02750,Robert Rodriguez,Female,57,2023-08-23,San Antonio,Australia,robert.rodriguez2750@example.com,57872.33,368.62,Gold,False,False
CUST-01500,Lisa Martin,Male,20,2023-12-16,Philadelphia,Australia,lisa.martin@@example..com,51667.1,125.71,Gold,False,False
CUST-00330,John Rodriguez,Female,45,2022-04-28,Philadelphia,United Kingdom,,57629.03,109.81,Silver,False,False
CUST-02535,Susan Johnson,Female,42,2024-04-28,Dallas,USA,susan.johnson2535@example.com,51749.19,113.98,Gold,False,False
CUST-02652,Jennifer Garcia,Female,52,2022-06-27,Austin,Canada,jennifer.garcia2652@example.com,100792.04,96.82,Bronze,False,False
CUST-02734,Michael Anderson,Female,48,2022-06-14,Chicago,USA,michael.anderson2734@example.com,56324.87,331.87,Silver,False,False
CUST-00394,Patricia Davis,Female,31,2024-04-28,Houston,United Kingdom,patricia.davis394@example.com,50222.88,261.82,Gold,False,False
CUST-02114,Joseph Hernandez,Male,45,2021-06-24,Phoenix,USA,joseph.hernandez2114@example.com,101178.99,174.97,Bronze,False,False
CUST-00671,Robert Gonzalez,Female,32,2021-02-06,San Diego,Canada,robert.gonzalez671@example.com,70670.02,47.24,Gold,False,False
CUST-00749,Matthew Davis,Female,27,2021-01-22,Houston,USA,matthew.davis749@example.com,83287.63,270.66,Gold,False,False
CUST-01572,Sarah Lopez,Male,35,2023-12-16,Dallas,USA,sarah.lopez1572@example.com,90062.34,144.19,Gold,False,False
CUST-01736,William Martinez,Female,33,2023-10-17,Houston,United Kingdom,william.martinez1736@example.com,36057.68,225.78,Silver,False,False
CUST-00475,Karen Rodriguez,Female,36,2022-05-29,Philadelphia,United Kingdom,karen.rodriguez475@example.com,34257.13,78.63,Silver,False,False
CUST-00070,William Davis,Female,39,2023-05-10,Chicago,United Kingdom,,999999999.0,21.12,Silver,True,False
CUST-01921,James Smith,Male,33,,Houston,Australia,james.smith@@example..com,57844.19,135.81,Gold,False,False
CUST-02684,Susan Martinez,Male,43,2021-10-19,Houston,United Kingdom,susan.martinez2684@example.com,89854.05,105.64,Bronze,False,False
CUST-00384,Karen Garcia,Female,33,2021-10-15,Houston,USA,karen.garcia384@example.com,89608.37,300.87,Silver,False,False
CUST-00867,Joseph Martin,Male,47,2022-11-19,Dallas,Canada,joseph.martin867@example.com,97780.44,43.78,Bronze,False,False
CUST-02326,Sarah Thomas,Male,53,2021-04-23,Phoenix,Australia,,76512.43,12.52,Gold,False,False
CUST-01198,Patricia Garcia,Female,20,2023-09-19,San Antonio,USA,patricia.garcia1198@example.com,31024.87,81.97,Bronze,False,False
