CustomerID,Name,Gender,Age,SignupDate,City,Country,Email,AnnualIncome,PurchaseAmount,LoyaltyTier
CUST-02927,Nancy Jackson,Female,55.0,01/03/2021,  New York  ,Australia,nancy.jackson@@example..com,,33.2,Gold
CUST-00881,Daniel Martinez,Female,42.0,26-Dec-2022,Los Angeles,USA,daniel.martinez881@example.com,"$79,215.73",50.13,BRONZE
CUST-01903,Patricia Anderson,FEMALE,35.0,27-Feb-2022,San Diego,Canada,patricia.anderson1903@example.com,"$50,541.99",26.41,silver
CUST-00123,Nancy Hernandez,O,38.0,"January 25, 2021",Chicago,Australia,nancy.hernandez123@example.com,"$66,798.73",,SILVER
CUST-02520,James Martinez,female,48.0,"February 19, 2022",Chicago,Canada,james.martinez2520@example.com,"$65,861.82",56.28,gold
CUST-02030,Daniel Anderson, Male,45.0,03-Apr-2021,Dallas,United Kingdom,daniel.anderson2030@example.com,"$119,743.15",219.91,Silver
 CUST-02134 ,Charles Davis,male,18.0,25/08/2022,San Antonio,Australia,charles.davis2134@example.com,"$45,689.65",164.49,Bronze
CUST-01499,John Moore,M,29.0,04/02/2021,chicago,USA,john.moore1499@example.com,"$60,187.33",131.83,silver
CUST-00074,Nancy Thomas,Male,33.0,05/12/2024,Austin,USA,nancy.thomas74@example.com,"$37,443.17",197.42,gold
CUST-01933,John Davis,m ,23.0,30-Jul-2022,AUSTIN,United Kingdom,john.davis1933@example.com,"$69,844.08",243.92,gold
CUST-02397,Jessica Rodriguez,f ,57.0,"March 12, 2023",philadelphia,Canada,jessica.rodriguez2397@example.com,,8.57,SILVER
CUST-00008,Karen Williams, Female,39.0,24-Dec-2021,  Philadelphia  ,Canada,karen.williams8@example.com,"$31,766.36",192.72,BRONZE
 CUST-00443 ,Charles Jackson,,18.0,31/01/2023,San Antonio,Australia,charles.jackson443@example.com,"$65,938.36",225.13,GOLD
 CUST-00625 ,Joseph Garcia, Female,52.0,30/11/2021,AUSTIN,Canada,joseph.garcia625@example.com,"$71,041.70",167.37,gold
CUST-00926,Lisa Moore,Male,29.0,"July 26, 2024",Houston,USA,lisa.moore926@example.com,"$90,497.50",249.02,BRONZE
660,Thomas Thomas,m ,44.0,24/07/2024,Chicago,United Kingdom,thomas.thomas660@example.com,"$42,427.20",260.37,Gold
1311,David Martinez,MALE,50.0,2023-09-19,Phoenix,USA,david.martinez1311@example.com,"$33,297.65",178.15,bronze
CUST-00538,Matthew Garcia,FEMALE,49.0,08/11/2021,new york,Canada,matthew.garcia538@example.com,"$56,010.22",23.91,gold
 CUST-00157 ,Matthew Anderson,Female,34.0,"October 02, 2024",Dallas,United Kingdom,matthew.anderson157@example.com,"$50,649.04",134.7,Bronze
CUST-00590,David Jones,FEMALE,57.0,,Los Angeles,USA,david.jones590@example.com,"$73,171.88",253.72,gold
 CUST-02217 ,Jessica Davis,f ,50.0,31/05/2023,san antonio,United Kingdom,jessica.davis2217@example.com,"$91,036.90",161.11,gold
CUST-01733,David Martinez,F,57.0,03/02/2024,LOS ANGELES,United Kingdom,david.martinez1733@example.com,"$31,328.30",136.06,
541,David Thomas,Female,29.0,2021-12-12,SAN ANTONIO,Australia,david.thomas541@example.com,"$29,588.97",330.35,SILVER
CUST-02743,Patricia Anderson, Male,33.0,16-Jun-2021,Chicago,USA,patricia.anderson2743@example.com,"$63,529.96",96.03,bronze
CUST-00144,Richard Wilson,m ,59.0,14-Aug-2023,Phoenix,USA,richard.wilson144@example.com,"$50,562.74",79.17,silver
CUST-00736,Robert Gonzalez,female,48.0,2023-12-11,philadelphia,United Kingdom,robert.gonzalez736@example.com,"$20,923.03",53.17,Gold
 CUST-00438 ,Richard Moore,Male,57.0,26-Jul-2023,CHICAGO,USA,richard.moore438@example.com,"$52,792.44",286.53,Gold
 CUST-01052 ,Elizabeth Gonzalez,Male,17.0,"May 06, 2021",SAN ANTONIO,Canada,elizabeth.gonzalez1052@example.com,"$28,472.04",193.38,
 CUST-01978 ,Betty Brown,female,47.0,26-May-2024,Phoenix,USA,betty.brown1978@example.com,"$84,667.37",211.33,Bronze
CUST-02544,Nancy Anderson, Male,39.0,20-Mar-2022,Dallas,United Kingdom,nancy.anderson2544@example.com,"$75,932.13",106.86,silver
CUST-02100,Charles Lopez,Female,17.0,"January 17, 2022",SAN DIEGO,Australia,charles.lopez2100@example.com,"$52,007.70",,BRONZE
CUST-02350,John Rodriguez,MALE,38.0,11-Oct-2024,New York,Australia,john.rodriguez2350@example.com,"$68,879.64",155.07,SILVER
 CUST-00327 ,Michael Moore, Male,38.0,27/11/2023,SAN ANTONIO,USA,michael.moore327@example.com,"$81,743.20",193.95,bronze
 CUST-01271 ,Sarah Martinez,female,,01/03/2022,HOUSTON,Australia,sarah.martinez1271@example.com,"$39,723.10",132.54,Silver
 CUST-00908 ,Sarah Smith, Female,55.0,29/07/2023,austin,Australia,sarah.smith908@example.com,"$51,322.15",116.11,
 CUST-00890 ,Charles Martin,FEMALE,44.0,03/12/2022,  San Antonio  ,Australia,charles.martin890@example.com,"$38,063.25",142.9,Bronze
CUST-00624,James Miller, Male,63.0,28/12/2024,Chicago,Australia,james.miller624@example.com,"$81,116.97",46.15,gold
 CUST-00944 ,David Smith,F,35.0,23-Apr-2023,AUSTIN,Canada,david.smith944@example.com,"$40,908.60",170.18,Bronze
 CUST-00503 ,Lisa Gonzalez,female,-1.0,10-Dec-2022,Austin,Canada,lisa.gonzalez503@example.com,"$60,676.36",227.07,Bronze
CUST-01429,Susan Hernandez,Male,,03/04/2021,Chicago,USA,susan.hernandez1429@example.com,"$56,337.46",41.54,Bronze
 CUST-01021 ,Joseph Thomas,M,50.0,"December 28, 2024",Austin,Canada,joseph.thomas1021@example.com,"$79,692.02",,SILVER
CUST-00976,David Williams,male,62.0,"August 26, 2022",philadelphia,United Kingdom,david.williams976@example.com,"$99,399.44",174.07,SILVER
 CUST-00971 ,Karen Johnson,O,42.0,11/21/2021,Philadelphia,USA,karen.johnson971@example.com,"$43,599.13",201.28,Bronze
 CUST-02667 ,Betty Rodriguez,F,35.0,"January 18, 2024",CHICAGO,Canada,betty.rodriguez2667@example.com,"$25,214.58",209.01,BRONZE
CUST-00655,David Davis, Female,28.0,30/08/2023,  Phoenix  ,USA,david.davis655@example.com,"$77,908.64",5.99,GOLD
CUST-01320,Daniel Miller,Female,24.0,29-Jan-2022,Dallas,United Kingdom,daniel.miller1320@example.com,"$76,126.29",194.19,GOLD
CUST-01996,David Taylor,male,55.0,"December 08, 2023",Phoenix,Australia,david.taylor1996@example.com,"$37,568.14",234.68,GOLD
 CUST-00146 ,James Jackson,MALE,25.0,2024-02-09,philadelphia,USA,james.jackson146@example.com,"$89,019.00",47.25,Gold
CUST-00075,Nancy Rodriguez, Female,40.0,06/16/2021,Dallas,Australia,,"$47,494.13",134.1,Gold
816,Joseph Davis,female,52.0,"July 13, 2023",chicago,United Kingdom,joseph.davis816@example.com,"$76,271.02",58.6,silver
 CUST-01804 ,Jessica Lopez,MALE,24.0,2023-02-11,LOS ANGELES,Canada,jessica.lopez1804@example.com,"$63,349.66",97.14,bronze
CUST-02117,Mary Lopez,Male,24.0,"July 09, 2021",Houston,United Kingdom,mary.lopez2117@example.com,"$88,633.66",94.54,gold
1558,Susan Martin, Female,71.0,"August 18, 2024",Houston,United Kingdom,susan.martin1558@example.com,"$80,591.78",56.28,gold
CUST-01931,Mary Gonzalez,,64.0,06-Apr-2023,Houston,Canada,mary.gonzalez1931@example.com,"$91,083.98",116.69,silver
838,Daniel Wilson,m ,28.0,"November 26, 2023",Chicago,USA,daniel.wilson838@example.com,"$30,849.66",-188.56,bronze
 CUST-01296 ,Joseph Gonzalez,Female,20.0,2022-07-29,Houston,USA,joseph.gonzalez1296@example.com,"$27,421.64",16.47,Silver
CUST-01850,Matthew Garcia,female,36.0,02/09/2021,Chicago,USA,matthew.garcia1850@example.com,"$56,919.35",224.46,gold
2010,Patricia Taylor,m ,50.0,27-Oct-2022,austin,Canada,patricia.taylor2010@example.com,"$37,154.03",206.08,BRONZE
CUST-00999,Karen Moore,MALE,65.0,2021-07-07,San Diego,Australia,karen.moore999@example.com,"$82,247.98",156.51,Bronze
CUST-00304,Michael Garcia,M,16.0,2023-03-29,CHICAGO,Canada,,"$60,275.32",183.92,GOLD
CUST-00733,Michael Lopez,FEMALE,52.0,2023-09-03,Chicago,USA,michael.lopez733@example.com,"$73,638.41",157.41,silver
936,Linda Lopez,Male,73.0,11/08/2021,New York,Canada,linda.lopez936@example.com,,33.21,bronze
CUST-02800,Jessica Thomas,f ,54.0,2022-06-18,Los Angeles,United Kingdom,jessica.thomas2800@example.com,"$66,649.04",194.38,Bronze
CUST-00203,David Lopez,MALE,24.0,2022-12-21,Chicago,Canada,david.lopez203@example.com,"$68,633.50",,BRONZE
CUST-01201,John Davis,f ,59.0,05/31/2022,SAN DIEGO,United Kingdom,john.davis1201@example.com,"$50,325.28",,Bronze
CUST-01407,Jessica Martinez,F,61.0,25/12/2024,Chicago,United Kingdom,jessica.martinez1407@example.com,"$52,047.71",102.11,Silver
CUST-00872,Karen Anderson,m ,49.0,2021-03-12,Phoenix,Canada,karen.anderson872@example.com,"$79,024.15",146.04,Gold
CUST-00978,Jennifer Anderson,other,39.0,16-Jan-2023,Chicago,United Kingdom,jennifer.anderson978@example.com,"$39,615.35",63.7,Silver
CUST-02048,Robert Brown, Male,35.0,29-Oct-2023,San Antonio,United Kingdom,robert.brown2048@example.com,"$5,000,000.00",14.92,gold
CUST-01618,Matthew Johnson,Female,57.0,"June 28, 2022",Los Angeles,Canada,matthew.johnson1618@example.com,"$73,949.54",142.85,SILVER
 CUST-02819 ,Daniel Moore,Male,59.0,03/11/2021,  San Antonio  ,United Kingdom,daniel.moore2819@example.com,"$48,124.94",58.64,
2536,Betty Johnson, Female,28.0,10-May-2024,new york,USA,betty.johnson2536@example.com,"$57,205.28",,silver
 CUST-01493 ,Charles Brown, Female,50.0,01/01/2022,DALLAS,United Kingdom,charles.brown1493@example.com,"$68,128.47",345.95,gold
1072,Jessica Moore,Female,43.0,"November 20, 2023",DALLAS,United Kingdom,jessica.moore1072@example.com,"$62,095.33",99.01,GOLD
988,John Anderson, Female,16.0,10/08/2024,DALLAS,United Kingdom,john.anderson988@example.com,,133.52,
CUST-01940,Daniel Brown, Male,34.0,26/05/2022,AUSTIN,Canada,daniel.brown1940@example.com,"$75,231.48",80.21,BRONZE
317,Sarah Moore,FEMALE,45.0,2022-12-26,Chicago,Australia,sarah.moore317@example.com,"$75,690.53",168.65,Gold
CUST-01717,Matthew Miller,f ,27.0,2024-12-17,new york,United Kingdom,matthew.miller1717@example.com,"$61,216.26",231.75,GOLD
 CUST-00149 ,Elizabeth Moore,,53.0,06/11/2022,Phoenix,Australia,elizabeth.moore149@example.com,"$46,942.65",8.88,bronze
2848,Nancy Martin,Other,45.0,2023-10-10,Dallas,United Kingdom,nancy.martin2848@example.com,"$88,463.83",132.8,Silver
 CUST-01720 ,Patricia Davis,male,41.0,20/01/2021,NEW YORK,Canada,patricia.davis1720@example.com,"$53,230.45",93.11,bronze
 CUST-00871 ,Jessica Johnson,other,70.0,2024-10-18,Austin,USA,jessica.johnson871@example.com,"$39,084.57",272.59,silver
CUST-02076,Richard Gonzalez,M,52.0,28-Jan-2022,san antonio,Canada,richard.gonzalez2076@example.com,"$89,972.52",194.77,
CUST-00632,David Davis,F,,,LOS ANGELES,United Kingdom,david.davis632@example.com,"$91,483.14",196.74,Bronze
CUST-01794,John Anderson,Female,50.0,"December 10, 2023",SAN DIEGO,Australia,john.anderson1794@example.com,"$65,219.85",236.91,Silver
2213,Mary Williams, Male,39.0,07/26/2024,  New York  ,Australia,mary.williams2213@example.com,"$56,128.00",103.11,Gold
CUST-02824,Nancy Miller,Non-binary,35.0,2021-05-30,Phoenix,Australia,nancy.miller2824@example.com,"$58,263.74",149.5,gold
 CUST-00858 ,Jennifer Martinez,other,51.0,2023-08-04,Austin,Canada,jennifer.martinez858@example.com,"$20,849.92",89.3,SILVER
 CUST-02579 ,Lisa Gonzalez,F,49.0,04/05/2022,  San Antonio  ,Australia,lisa.gonzalez2579@example.com,"$999,999,999.00",268.68,BRONZE
CUST-02592,Charles Lopez,Male,57.0,02/03/2022,Austin,USA,charles.lopez2592@example.com,"$72,815.80",288.79,GOLD
CUST-01185,Robert Rodriguez,male,28.0,02/06/2021,Chicago,USA,robert.rodriguez1185@example.com,"$37,289.04",112.71,silver
CUST-02014,Daniel Rodriguez,Female,31.0,2024-06-07,new york,Canada,daniel.rodriguez2014@example.com,"$13,749.40",292.74,BRONZE
CUST-02464,Lisa Rodriguez,f ,16.0,"March 29, 2022",los angeles,Canada,lisa.rodriguez2464@example.com,"$65,731.69",222.09,Silver
CUST-00003,Elizabeth Jones,Male,37.0,"January 22, 2021",New York,Australia,elizabeth.jones3@example.com,"$57,653.91",176.29,silver
CUST-01986,Nancy Garcia,f ,16.0,11/29/2023,New York,Canada,nancy.garcia1986@example.com,"$20,391.43",251.68,BRONZE
CUST-02370,James Anderson,FEMALE,21.0,05/09/2023,San Antonio,USA,james.anderson2370@example.com,"$26,760.86",90.37,Gold
CUST-00479,Betty Davis,MALE,20.0,10/07/2024,AUSTIN,Australia,betty.davis479@example.com,"$74,635.83",53.53,Bronze
2813,James Rodriguez,MALE,17.0,06/09/2024,  San Diego  ,United Kingdom,james.rodriguez2813@example.com,"$38,420.55",202.98,gold
CUST-00747,Charles Anderson,M,36.0,2021-08-07,Phoenix,USA,charles.anderson747@example.com,"$64,555.07",38.94,SILVER
CUST-00108,Betty Thomas,F,200.0,06/03/2024,New York,USA,betty.thomas108@example.com,"$52,407.02",146.02,SILVER
CUST-01050,Jessica Miller,male,200.0,"April 30, 2022",austin,Australia,jessica.miller1050@example.com,"$54,204.50",106.5,Silver
CUST-02651,Patricia Davis,female,51.0,11/02/2021,DALLAS,Canada,,"$51,559.23",112.78,GOLD
1507,Lisa Hernandez,F,57.0,"August 01, 2024",Phoenix,Canada,lisa.hernandez1507@example.com,"$70,510.23",217.72,silver
CUST-02607,John Jones,O,67.0,04-Aug-2021,San Diego,USA,john.jones2607@example.com,"$70,135.09",167.59,BRONZE
 CUST-01191 ,Mary Garcia,f ,28.0,05/26/2022,Los Angeles,Australia,mary.garcia1191@example.com,"$32,281.93",226.86,
 CUST-02893 ,Joseph Gonzalez,male,40.0,"May 24, 2023",Austin,United Kingdom,joseph.gonzalez2893@example.com,"$61,867.16",228.23,bronze
CUST-01792,John Wilson,male,,15-Apr-2024,Dallas,United Kingdom,john.wilson1792@example.com,"$72,929.78",49.69,SILVER
CUST-00526,Daniel Miller,Male,41.0,2021-10-27,Houston,United Kingdom,daniel.miller526@example.com,"$42,094.42",101.12,BRONZE
 CUST-02287 ,Michael Jackson,f ,41.0,09/12/2023,Houston,Canada,michael.jackson2287@example.com,"$54,349.74",152.58,silver
 CUST-00164 ,James Miller,m ,49.0,06/07/2023,Phoenix,Australia,james.miller164@example.com,"$89,240.45",94.95,gold
CUST-00104,Thomas Martinez,FEMALE,60.0,25-Jun-2023,Dallas,United Kingdom,thomas.martinez104@example.com,"$67,061.18",177.77,BRONZE
 CUST-00782 ,Michael Taylor,other,52.0,26-Dec-2024,LOS ANGELES,USA,michael.taylor782@example.com,"$86,075.50",151.38,Gold
CUST-01597,Thomas Brown,Female,48.0,2024-05-29,  Dallas  ,United Kingdom,thomas.brown1597@example.com,"$76,952.63",143.79,Bronze
CUST-02825,Karen Miller,M,59.0,2022-10-05,CHICAGO,United Kingdom,karen.miller2825@example.com,"$46,687.50",55.34,GOLD
CUST-00847,Matthew Martin,male,30.0,13/10/2023,  Austin  ,United Kingdom,matthew.martin847@example.com,"$79,012.38",242.62,BRONZE
 CUST-01840 ,Matthew Davis, Female,46.0,20/01/2024,SAN DIEGO,United Kingdom,matthew.davis1840@example.com,"$75,996.56",200.95,gold
CUST-02780,David Moore,m ,16.0,09/21/2023,Phoenix,United Kingdom,david.moore2780@example.com,"$63,212.41",282.58,silver
CUST-02666,William Smith,other,50.0,06/25/2024,  Houston  ,Canada,william.smith2666@example.com,"$45,582.54",105.47,Silver
CUST-02145,Joseph Thomas, Female,42.0,30/03/2021,san antonio,Canada,joseph.thomas2145@example.com,"$51,625.50",185.72,gold
 CUST-01686 ,Susan Anderson,m ,20.0,11/06/2024,  San Diego  ,Canada,susan.anderson1686@example.com,"$32,339.49",112.09,
CUST-00530,Matthew Garcia,Other,37.0,12/03/2023,Houston,Australia,matthew.garcia530@example.com,"$76,420.02",66.57,Bronze
 CUST-00558 ,Elizabeth Martinez,M,41.0,05/08/2024,Los Angeles,Canada,elizabeth.martinez558@example.com,"$38,355.55",123.46,BRONZE
 CUST-02689 ,Jennifer Martinez,f ,32.0,2022-01-15,Chicago,Australia,jennifer.martinez2689@example.com,"$41,909.73",81.13,bronze
CUST-00894,Richard Martinez, Male,55.0,2024-10-17,los angeles,Australia,richard.martinez894@example.com,"$81,771.00",168.23,Bronze
CUST-02871,Susan Rodriguez,Male,31.0,15/08/2022,San Antonio,United Kingdom,susan.rodriguez2871@example.com,"$38,781.04",222.49,Bronze
CUST-02345,Patricia Moore, Male,46.0,2022-03-11,PHILADELPHIA,USA,patricia.moore2345@example.com,"$71,649.06",200.65,BRONZE
 CUST-00806 ,Joseph Williams,MALE,31.0,"March 24, 2022",new york,Australia,joseph.williams806@example.com,"$57,198.90",124.69,silver
CUST-02756,Richard Johnson,Female,29.0,2022-09-02,NEW YORK,Canada,richard.johnson2756@example.com,"$48,275.04",27.37,Silver
CUST-02754,James Brown,Male,31.0,09-Apr-2024,dallas,United Kingdom,james.brown2754@example.com,"$75,587.54",387.14,SILVER
 CUST-02750 ,Robert Rodriguez,Female,57.0,23/08/2023,San Antonio,Australia,robert.rodriguez2750@example.com,"$57,872.33",368.62,GOLD
1500,Lisa Martin,male,20.0,2023-12-16,PHILADELPHIA,Australia,lisa.martin@@example..com,"$51,667.10",125.71,GOLD
CUST-00330,John Rodriguez,Female,45.0,28-Apr-2022,Philadelphia,United Kingdom,,"$57,629.03",109.81,silver
CUST-02535,Susan Johnson,f ,42.0,28/04/2024,DALLAS,USA,susan.johnson2535@example.com,"$51,749.19",113.98,
1440,Daniel Gonzalez, Male,65.0,16/07/2022,Dallas,United Kingdom,daniel.gonzalez1440@example.com,"$69,775.21",134.11,bronze
CUST-02652,Jennifer Garcia,female,52.0,27-Jun-2022,  Austin  ,Canada,jennifer.garcia2652@example.com,"$100,792.04",96.82,BRONZE
CUST-02734,Michael Anderson,f ,48.0,14/06/2022,chicago,USA,michael.anderson2734@example.com,"$56,324.87",331.87,silver
576,Robert Martin, Female,59.0,03-Sep-2021,  LOS ANGELES  ,United Kingdom,robert.martin576@example.com,"$65,358.92",53.91,SILVER
CUST-00394,Patricia Davis,female,31.0,04/28/2024,HOUSTON,United Kingdom,patricia.davis394@example.com,"$50,222.88",261.82,Gold
CUST-02114,Joseph Hernandez, Male,45.0,24-Jun-2021,  Phoenix  ,USA,joseph.hernandez2114@example.com,"$101,178.99",174.97,BRONZE
 CUST-01370 ,Richard Rodriguez,female,200.0,10/14/2024,PHOENIX,United Kingdom,richard.rodriguez1370@example.com,"$49,622.92",129.29,Gold
CUST-00671,Robert Gonzalez, Female,32.0,02/06/2021,  San Diego  ,Canada,robert.gonzalez671@example.com,"$70,670.02",47.24,Gold
749,Matthew Davis, Female,27.0,22-Jan-2021,Houston,USA,matthew.davis749@example.com,"$83,287.63",270.66,Gold
1572,Sarah Lopez,male,35.0,12/16/2023,Dallas,USA,sarah.lopez1572@example.com,"$90,062.34",,
CUST-00622,William Johnson, Female,150.0,04/01/2021,los angeles,Canada,william.johnson622@example.com,"$35,252.77",95.22,SILVER
1736,William Martinez,female,33.0,2023-10-17,houston,United Kingdom,william.martinez1736@example.com,"$36,057.68",225.78,Silver
475,Karen Rodriguez, Female,36.0,"May 29, 2022",PHILADELPHIA,United Kingdom,karen.rodriguez475@example.com,"$34,257.13",78.63,SILVER
70,William Davis,FEMALE,39.0,05/10/2023,Chicago,United Kingdom,,"$999,999,999.00",21.12,silver
 CUST-01921 ,James Smith, Male,33.0,,Houston,Australia,james.smith@@example..com,"$57,844.19",135.81,Gold
 CUST-02684 ,Susan Martinez, Male,43.0,19/10/2021,Houston,United Kingdom,susan.martinez2684@example.com,"$89,854.05",105.64,Bronze
CUST-00384,Karen Garcia,f ,33.0,15-Oct-2021,Houston,USA,karen.garcia384@example.com,"$89,608.37",300.87,silver
CUST-00867,Joseph Martin, Male,47.0,"November 19, 2022",Dallas,Canada,joseph.martin867@example.com,"$97,780.44",43.78,Bronze
CUST-02326,Sarah Thomas,male,53.0,04/23/2021,Phoenix,Australia,,"$76,512.43",12.52,GOLD
1198,Patricia Garcia,female,20.0,09/19/2023,San Antonio,USA,patricia.garcia1198@example.com,"$31,024.87",81.97,bronze
CUST-01422,Jessica Lopez, Male,25.0,14/12/2024,San Diego,United Kingdom,jessica.lopez1422@example.com,"$33,323.15",52.22,SILVER
2428,David Miller,male,43.0,"August 30, 2021",NEW YORK,Australia,david.miller2428@example.com,"$61,407.91",23.85,Gold
529,Matthew Brown,FEMALE,22.0,"March 17, 2023",San Antonio,USA,matthew.brown529@example.com,"$45,685.44",316.13,BRONZE
CUST-00613,Karen Brown,m ,62.0,2024-03-09,Chicago,Australia,karen.brown613@example.com,"$76,080.84",274.51,gold
CUST-02103,Betty Taylor,male,46.0,"November 17, 2023",Los Angeles,Australia,betty.taylor2103@example.com,"$76,494.25",185.92,Silver
 CUST-02918 ,John Williams,Female,49.0,"November 04, 2021",  San Diego  ,United Kingdom,john.williams2918@example.com,"$109,714.54",211.18,GOLD
CUST-01855,Joseph Hernandez,Female,51.0,30/04/2022,  San Antonio  ,United Kingdom,joseph.hernandez1855@example.com,"$76,487.55",44.46,Bronze
 CUST-01061 ,Elizabeth Lopez,Male,35.0,"August 20, 2022",los angeles,USA,elizabeth.lopez1061@example.com,"$16,447.73",244.95,Gold
CUST-00517,James Davis,M,44.0,24-Oct-2021,Phoenix,USA,james.davis517@example.com,"$76,490.06",152.29,Gold
CUST-00221,Joseph Rodriguez,Female,34.0,2022-12-15,Los Angeles,Canada,joseph.rodriguez221@example.com,"$54,176.93",109.39,SILVER
CUST-00722,Elizabeth Anderson,other,42.0,26/11/2023,San Diego,USA,elizabeth.anderson722@example.com,"$46,366.80",248.49,BRONZE
CUST-02034,John Martinez,MALE,29.0,"June 13, 2021",PHILADELPHIA,United Kingdom,john.martinez2034@example.com,"$999,999,999.00",307.43,
 CUST-01205 ,Richard Thomas,M,16.0,10/06/2023,los angeles,United Kingdom,richard.thomas1205@example.com,"$36,304.03",194.7,BRONZE
 CUST-00713 ,Betty Rodriguez,FEMALE,29.0,2022-01-15,Houston,Australia,betty.rodriguez713@example.com,"$47,387.63",149.56,
2593,William Gonzalez,MALE,38.0,2022-08-28,Austin,United Kingdom,william.gonzalez2593@example.com,"$5,000,000.00",99.9,Silver
 CUST-01803 ,Michael Hernandez,Male,48.0,"May 04, 2024",philadelphia,USA,,"$39,348.21",175.61,gold
 CUST-01022 ,Charles Anderson,MALE,58.0,2022-09-15,Philadelphia,United Kingdom,charles.anderson1022@example.com,"$89,746.23",206.29,
CUST-01315,Robert Davis,f ,53.0,2023-05-22,Chicago,Australia,robert.davis1315@example.com,"$36,535.66",277.7,GOLD
 CUST-02860 ,William Garcia,f ,45.0,2024-10-09,Houston,United Kingdom,william.garcia2860@example.com,"$61,906.95",62.63,silver
